,stimulus_type,stimulus_name,face,music,odor,hedo_rt,hedo,emo_rt,emo,fam_rt,fam,compl_rt,compl,subject,hedo_scaled,hedo_zscore,emo_scaled,emo_zscore,fam_scaled,fam_zscore,compl_scaled,compl_zscore,version
10,music,M05,,M05,,3327.0,7.0,3289.0,257.0,3687.0,107.0,2456.0,7.0,S31-CSB,5.140000000000001,-0.42573499085904754,5.140000000000001,-1.047251936202354,2.14,-1.3049509500806002,0.14,-1.4125892181509976,1.0
11,face,V06,V06,,,1151.0,5.0,3843.0,283.0,2526.0,216.0,2255.0,159.0,S31-CSB,5.1,-0.4407119872801476,5.659999999999999,-0.6832889682107162,4.32,-0.5840959454319459,3.18,-0.37126248990389016,1.0
12,music,M04,,M04,,1178.0,111.0,3161.0,310.0,2269.0,48.0,4323.0,402.0,S31-CSB,7.22,0.35306882303815473,6.2,-0.3053274245270923,0.96,-1.6951385214041839,8.040000000000001,1.2934901085437882,1.0
13,face,V09,V09,,,1966.0,-10.0,3560.0,287.0,2610.0,37.0,4585.0,351.0,S31-CSB,4.8,-0.5530394604383979,5.739999999999999,-0.6272946654427719,0.74,-1.7678853567356994,7.02,0.9440975878819298,1.0
14,odor,15,,,15,4915.0,157.0,2736.0,349.0,2879.0,313.0,2419.0,7.0,S31-CSB,8.139999999999999,0.6975397407234558,6.9799999999999995,0.24061702746036445,6.26,0.05739887521869157,0.14,-1.4125892181509976,1.0
15,music,M14,,M14,,2323.0,190.0,2850.0,390.0,3909.0,93.0,2037.0,2.0,S31-CSB,8.8,0.9446601816716065,7.800000000000001,0.8145586308317934,1.8599999999999999,-1.39753783141162,0.04,-1.4468433868433366,1.0
16,face,V07,V07,,,3859.0,42.0,2354.0,294.0,2968.0,282.0,3282.0,264.0,S31-CSB,5.84,-0.1636375534897968,5.88,-0.5293046355988694,5.64,-0.14761493344285234,5.28,0.3480750526352301,1.0
17,odor,7,,,7,4430.0,-94.0,2801.0,305.0,3541.0,378.0,2778.0,84.0,S31-CSB,3.12,-1.1820733101245997,6.1,-0.3753203029870226,7.5600000000000005,0.48726653854128366,1.6800000000000002,-0.8850750202889761,1.0
18,face,V02,V02,,,1924.0,4.0,1975.0,257.0,2773.0,363.0,3524.0,65.0,S31-CSB,5.08,-0.44820048549069763,5.140000000000001,-1.047251936202354,7.26,0.3880663085437624,1.3,-1.0152408613198645,1.0
19,odor,6,,,6,2804.0,217.0,2586.0,407.0,2589.0,380.0,3243.0,336.0,S31-CSB,9.34,1.146849633356457,8.139999999999999,1.0525344175955564,7.6,0.5004932358742865,6.720000000000001,0.8413350818049126,1.0
20,face,V01,V01,,,3145.0,-7.0,2734.0,314.0,3520.0,290.0,3321.0,56.0,S31-CSB,4.859999999999999,-0.5305739658067478,6.28,-0.249333121759148,5.8,-0.09470814411084101,1.12,-1.0768983649660748,1.0
21,music,M11,,M11,,2650.0,155.0,2974.0,363.0,4185.0,264.0,,,S31-CSB,8.100000000000001,0.6825627443023558,7.26,0.4365970871481694,5.28,-0.26665520943987786,,,1.0
22,face,V16,V16,,,3886.0,-125.0,4982.0,324.0,3817.0,333.0,4281.0,275.0,S31-CSB,2.5,-1.4142167546516504,6.48,-0.10934736483928731,6.66,0.1896658485487199,5.5,0.423434223758376,1.0
23,odor,14,,,14,3426.0,249.0,2996.0,379.0,3032.0,454.0,2674.0,2.0,S31-CSB,9.98,1.3864815760940579,7.58,0.6605742982199465,9.08,0.9898810371953913,0.04,-1.4468433868433366,1.0
24,music,M09,,M09,,2662.0,6.0,2840.0,315.0,4050.0,412.0,1664.0,2.0,S31-CSB,5.12,-0.43322348906959757,6.3,-0.23533454606716195,8.24,0.7121203932023318,0.04,-1.4468433868433366,1.0
25,music,M03,,M03,,1149.0,247.0,3830.0,382.0,1418.0,490.0,3252.0,296.0,S31-CSB,9.94,1.3715045796729577,7.640000000000001,0.7025700252959047,9.8,1.2279615891894422,5.92,0.5673017322662001,1.0
26,face,V04,V04,,,1367.0,210.0,2751.0,432.0,3003.0,439.0,1955.0,408.0,S31-CSB,9.200000000000001,1.094430145882607,8.64,1.4024988098952083,8.78,0.89068080719787,8.16,1.334595110974595,1.0
27,odor,5,,,5,4924.0,55.0,2556.0,304.0,1848.0,325.0,2906.0,403.0,S31-CSB,6.1,-0.06628707675264651,6.08,-0.3893188786790087,6.5,0.13675905921670856,8.06,1.300340942282256,1.0
28,music,M02,,M02,,2713.0,134.0,2213.0,357.0,2192.0,405.0,4084.0,299.0,S31-CSB,7.68,0.5253042818808052,7.14,0.352605632996253,8.100000000000001,0.6658269525368219,5.9799999999999995,0.5878542334816035,1.0
29,odor,18,,,18,3172.0,241.0,3567.0,352.0,1679.0,493.0,3844.0,71.0,S31-CSB,9.82,1.3265735904096576,7.039999999999999,0.2826127545363227,9.86,1.2478016351889465,1.42,-0.9741358588890576,1.0
30,face,V08,V08,,,2406.0,61.0,3634.0,333.0,3663.0,255.0,2211.0,289.0,S31-CSB,6.22,-0.02135608748934638,6.66,0.01663981638858732,5.1,-0.3261753474383906,5.779999999999999,0.5193458960969254,1.0
31,odor,4,,,4,3777.0,126.0,4253.0,369.0,2772.0,331.0,3225.0,62.0,S31-CSB,7.52,0.46539629619640505,7.38,0.5205885413000858,6.62,0.17643915121571707,1.24,-1.035793362535268,1.0
32,music,M07,,M07,,1813.0,87.0,2289.0,261.0,2565.0,445.0,2656.0,343.0,S31-CSB,6.74,0.1733448659849542,5.220000000000001,-0.9912576334344098,8.9,0.9303608991968786,6.86,0.8892909179741872,1.0
33,music,M01,,M01,,1583.0,189.0,3659.0,393.0,3543.0,265.0,2578.0,379.0,S31-CSB,8.78,0.9371716834610565,7.86,0.8565543579077516,5.300000000000001,-0.26004186077337643,7.58,1.1359209325590285,1.0
34,face,V13,V13,,,1806.0,-81.0,2527.0,151.0,4047.0,4.0,3123.0,277.0,S31-CSB,3.3800000000000003,-1.0847228333874495,3.02,-2.5311009595528775,0.08,-1.986125862730246,5.540000000000001,0.43713589123531166,1.0
35,music,M12,,M12,,1898.0,248.0,2105.0,362.0,1689.0,485.0,3813.0,438.0,S31-CSB,9.96,1.3789930778835078,7.24,0.4225985114561834,9.7,1.1948948458569353,8.76,1.5401201231286294,1.0
36,odor,8,,,8,2452.0,-124.0,4344.0,346.0,3221.0,308.0,3853.0,156.0,S31-CSB,2.52,-1.4067282564411003,6.92,0.19862130038440623,6.16,0.024332131886184487,3.12,-0.39181499111929363,1.0
37,music,M06,,M06,,1914.0,69.0,3636.0,147.0,3161.0,301.0,3354.0,303.0,S31-CSB,6.38,0.038551898195053794,2.94,-2.5870952623208217,6.02,-0.02196130877932543,6.06,0.6152575684354747,1.0
38,odor,1,,,1,1326.0,-191.0,2463.0,393.0,2320.0,445.0,2840.0,352.0,S31-CSB,1.18,-1.9084576365479518,7.86,0.8565543579077516,8.9,0.9303608991968786,7.039999999999999,0.9509484216203975,1.0
39,music,M15,,M15,,2579.0,61.0,4684.0,315.0,2418.0,353.0,3405.0,290.0,S31-CSB,6.22,-0.02135608748934638,6.3,-0.23533454606716195,7.06,0.3219328218787482,5.8,0.5261967298353932,1.0
40,face,V03,V03,,,2100.0,4.0,3244.0,256.0,2682.0,267.0,3821.0,86.0,S31-CSB,5.08,-0.44820048549069763,5.12,-1.06125051189434,5.34,-0.2468151634403736,1.7199999999999998,-0.8713733528120404,1.0
41,face,V11,V11,,,1633.0,-140.0,3242.0,312.0,2820.0,1.0,3487.0,33.0,S31-CSB,2.2,-1.5265442278099006,6.24,-0.27733027314312014,0.02,-2.0059659087297503,0.66,-1.2344675409508346,1.0
42,odor,2,,,2,2347.0,248.0,2388.0,425.0,4092.0,497.0,4270.0,272.0,S31-CSB,9.96,1.3789930778835078,8.5,1.3045087800513058,9.94,1.2742550298549522,5.44,0.40288172254297255,1.0
43,face,V05,V05,,,2444.0,-9.0,3695.0,316.0,2403.0,382.0,3021.0,286.0,S31-CSB,4.82,-0.5455509622278478,6.32,-0.22133597037517588,7.640000000000001,0.5137199332072893,5.72,0.49879339488152197,1.0
44,music,M16,,M16,,2694.0,204.0,3056.0,366.0,1627.0,448.0,2476.0,461.0,S31-CSB,9.08,1.0494991566193068,7.32,0.47859281422412764,8.96,0.9502009451963828,9.22,1.697689299113389,1.0
45,odor,9,,,9,2125.0,69.0,2429.0,486.0,2629.0,472.0,4687.0,305.0,S31-CSB,6.38,0.038551898195053794,9.719999999999999,2.158421897262456,9.44,1.1089213131924167,6.1,0.6289592359124103,1.0
46,face,V17,V17,,,3797.0,-41.0,3477.0,283.0,3129.0,258.0,3691.0,48.0,S31-CSB,4.18,-0.7851829049654485,5.659999999999999,-0.6832889682107162,5.16,-0.3063353014388863,0.96,-1.1317050348738174,1.0
47,music,M08,,M08,,3974.0,72.0,2031.0,254.0,2666.0,69.0,1106.0,24.0,S31-CSB,6.44,0.06101739282670386,5.08,-1.0892476632783121,1.3800000000000001,-1.556258199407654,0.48,-1.2961250445970447,1.0
48,odor,3,,,3,3511.0,246.0,2737.0,428.0,1623.0,498.0,3739.0,313.0,S31-CSB,9.92,1.3640160814624076,8.56,1.346504507127264,9.96,1.2808683785214536,6.26,0.6837659058201528,1.0
49,music,M10,,M10,,2180.0,89.0,2580.0,292.0,3015.0,329.0,3097.0,201.0,S31-CSB,6.78,0.18832186240605422,5.84,-0.5573017869828416,6.58,0.16321245388271424,4.0200000000000005,-0.08352747288824208,1.0
50,odor,16,,,16,2475.0,-209.0,2836.0,380.0,1856.0,500.0,2265.0,271.0,S31-CSB,0.8200000000000001,-2.043250604337852,7.6,0.6745728739119327,10.0,1.2940950758544565,5.42,0.39603088880450477,1.0
51,face,V14,V14,,,1792.0,198.0,4423.0,310.0,3035.0,246.0,1711.0,285.0,S31-CSB,8.96,1.0045681673560067,6.2,-0.3053274245270923,4.92,-0.38569548543690335,5.699999999999999,0.4919425611430541,1.0
52,odor,17,,,17,2190.0,247.0,3881.0,483.0,3140.0,437.0,4178.0,14.0,S31-CSB,9.94,1.3715045796729577,9.66,2.116426170186498,8.74,0.8774541098648673,0.28,-1.364633381981723,1.0
53,music,M18,,M18,,1427.0,18.0,,,318.0,94.0,2905.0,112.0,S31-CSB,5.36,-0.3433615105429973,,,1.88,-1.3909244827451186,2.24,-0.6932516756118774,1.0
0,face,V01,V01,,,2816.0,-59.0,3112.0,154.0,4227.0,32.0,3531.0,116.0,S33-CBS,3.8200000000000003,-0.5555985594244461,3.08,-1.2299649963907793,0.64,-2.474729540796607,2.3200000000000003,-1.6871932625506718,1.0
1,music,M06,,M06,,2959.0,73.0,2095.0,332.0,2802.0,326.0,1641.0,321.0,S33-CBS,6.46,0.42987590770840645,6.640000000000001,0.3400043845478449,6.5200000000000005,0.2893626352050063,6.42,0.2542117077296794,1.0
2,odor,13,,,13,1197.0,-114.0,2587.0,145.0,4116.0,172.0,,,S33-CBS,2.72,-0.9662129207298013,2.9,-1.3093454707079006,3.4399999999999995,-1.1584951712720293,,,1.0
3,music,M14,,M14,,1508.0,-99.0,1861.0,167.0,4168.0,345.0,2924.0,140.0,S33-CBS,3.02,-0.8542271858283408,3.3400000000000003,-1.1153043112660481,6.8999999999999995,0.4679944424976276,2.8000000000000003,-1.459906827005655,1.0
4,face,V09,V09,,,3456.0,-135.0,3486.0,120.0,3280.0,304.0,3756.0,152.0,S33-CBS,2.3000000000000003,-1.122992949591846,2.4,-1.5298467882554603,6.08,0.08252580570828696,3.04,-1.3462636092331466,1.0
5,music,M18,,M18,,1850.0,71.0,1382.0,300.0,1938.0,315.0,3758.0,300.0,S33-CBS,6.42,0.4149444763882117,6.0,0.057762698086968656,6.3,0.18594422045664663,6.0,0.055336076627789756,1.0
6,odor,5,,,5,2315.0,53.0,1736.0,319.0,2143.0,307.0,3730.0,308.0,S33-CBS,6.06,0.28056159450645907,6.38,0.2253436994231139,6.14,0.11073082791238506,6.16,0.13109822180946198,1.0
7,face,V07,V07,,,1863.0,-81.0,1926.0,155.0,3678.0,165.0,2906.0,313.0,S33-CBS,3.3800000000000003,-0.7198443039465882,3.1,-1.2211449436888768,3.3000000000000003,-1.224306889748258,6.26,0.17844956254800715,1.0
8,odor,4,,,4,1165.0,-189.0,1591.0,85.0,2027.0,86.0,3437.0,351.0,S33-CBS,1.22,-1.5261415952371038,1.7000000000000002,-1.8385486328220435,1.7199999999999998,-1.9670391411228412,7.02,0.5383197521609503,1.0
9,music,M09,,M09,,1052.0,167.0,2044.0,389.0,1661.0,370.0,1906.0,389.0,S33-CBS,8.34,1.131653179757559,7.78,0.8427473885562807,7.4,0.703036294198445,7.78,0.8981899417738934,1.0
10,odor,6,,,6,912.0,185.0,1668.0,395.0,1263.0,405.0,1494.0,372.0,S33-CBS,8.7,1.2660360616393118,7.9,0.895667704767695,8.100000000000001,1.0320948865795896,7.4399999999999995,0.7371953832628398,1.0
11,music,M04,,M04,,1307.0,140.0,898.0,381.0,737.0,403.0,1931.0,384.0,S33-CBS,7.800000000000001,0.9300788569349301,7.62,0.7721869669410616,8.06,1.0132915384435242,7.68,0.8508386010353483,1.0
12,music,M01,,M01,,2633.0,141.0,1111.0,390.0,1532.0,361.0,1817.0,362.0,S33-CBS,7.82,0.9375445725950274,7.800000000000001,0.8515674412581831,7.22,0.6184212275861508,7.24,0.6424927017857496,1.0
13,odor,8,,,8,1257.0,-140.0,1725.0,95.0,3969.0,118.0,3089.0,359.0,S33-CBS,2.2,-1.160321527892333,1.9,-1.7503481058030197,2.36,-1.666185570945795,7.18,0.6140818973426225,1.0
14,music,M03,,M03,,2452.0,-98.0,3582.0,163.0,2309.0,159.0,1507.0,312.0,S33-CBS,3.04,-0.8467614701682434,3.2600000000000002,-1.1505845220736577,3.18,-1.2807169341564544,6.24,0.1689792944002981,1.0
15,face,V13,V13,,,1733.0,90.0,2051.0,320.0,1960.0,319.0,3106.0,369.0,S33-CBS,6.800000000000001,0.5567930739300617,6.4,0.2341637521250163,6.38,0.22355091672877744,7.38,0.7087845788197128,1.0
16,music,M10,,M10,,1130.0,181.0,1325.0,424.0,1069.0,408.0,1164.0,421.0,S33-CBS,8.62,1.2361731989989222,8.48,1.151449233122864,8.16,1.0602999087836875,8.42,1.2012385225005824,1.0
17,odor,7,,,7,4127.0,115.0,154.0,313.0,1626.0,301.0,1418.0,192.0,S33-CBS,7.3,0.7434359654324959,6.26,0.17242338321169962,6.02,0.05432078350418886,3.84,-0.9674528833247854,1.0
18,music,M11,,M11,,3349.0,135.0,3338.0,362.0,2274.0,356.0,2273.0,365.0,S33-CBS,7.7,0.8927502786344432,7.24,0.6046059656049164,7.119999999999999,0.5714128572459872,7.3,0.6709035062288767,1.0
19,face,V12,V12,,,3556.0,-40.0,2501.0,316.0,1583.0,308.0,2439.0,314.0,S33-CBS,4.2,-0.4137499618825961,6.32,0.19888354131740676,6.16,0.12013250198041775,6.28,0.18791983069571616,1.0
20,odor,1,,,1,698.0,-228.0,1872.0,455.0,3356.0,145.0,2359.0,468.0,S33-CBS,0.43999999999999995,-1.8173045059809012,9.1,1.424870866881838,2.9,-1.412340371108912,9.360000000000001,1.6463411254429068,1.0
21,face,V17,V17,,,1518.0,-144.0,1585.0,458.0,2816.0,386.0,3500.0,158.0,S33-CBS,2.12,-1.1901843905327223,9.16,1.451331024987545,7.720000000000001,0.8534630792869682,3.16,-1.2894420003468925,1.0
22,music,M08,,M08,,1374.0,115.0,1177.0,353.0,2521.0,335.0,1054.0,162.0,S33-CBS,7.3,0.7434359654324959,7.06,0.5252254912877949,6.7,0.3739777018173006,3.24,-1.2515609277560564,1.0
23,odor,9,,,9,1870.0,-229.0,1086.0,441.0,2635.0,375.0,3002.0,301.0,S33-CBS,0.42000000000000004,-1.8247702216409984,8.82,1.3013901290552046,7.5,0.7500446645386085,6.02,0.06480634477549878,1.0
24,face,V11,V11,,,3805.0,-215.0,,,2927.0,368.0,3330.0,127.0,S33-CBS,0.7000000000000001,-1.7202502023996353,,,7.359999999999999,0.6842329460623796,2.54,-1.5830203129258724,1.0
25,music,M15,,M15,,1420.0,-95.0,1650.0,186.0,2354.0,313.0,3247.0,290.0,S33-CBS,3.1,-0.8243643231879514,3.7199999999999998,-0.947723309929903,6.26,0.16714087232058125,5.8,-0.039366604849300546,1.0
26,music,M07,,M07,,1344.0,182.0,1011.0,414.0,1055.0,397.0,2843.0,414.0,S33-CBS,8.64,1.2436389146590197,8.28,1.0632487061038403,7.94,0.9568814940353279,8.28,1.134946645466619,1.0
27,face,V14,V14,,,4285.0,149.0,,,4131.0,382.0,,,S33-CBS,7.98,0.9972702978758065,,,7.640000000000001,0.8158563830148374,,,1.0
28,face,V18,V18,,,1182.0,-130.0,2552.0,315.0,2122.0,320.0,2596.0,176.0,S33-CBS,2.4,-1.0856643712913592,6.3,0.1900634886155044,6.4,0.23295259079681013,3.5199999999999996,-1.11897717368813,1.0
29,odor,11,,,11,4058.0,71.0,1212.0,302.0,3250.0,314.0,1823.0,327.0,S33-CBS,6.42,0.4149444763882117,6.04,0.07540280349077341,6.28,0.17654254638861394,6.54,0.31103331661593353,1.0
30,music,M02,,M02,,3873.0,78.0,1524.0,329.0,2527.0,185.0,2317.0,329.0,S33-CBS,6.5600000000000005,0.46720448600889325,6.58,0.31354422644213775,3.7,-1.0362734083876042,6.58,0.3299738529113516,1.0
31,face,V04,V04,,,2495.0,130.0,1706.0,356.0,2224.0,385.0,2581.0,333.0,S33-CBS,7.6,0.8554217003339564,7.119999999999999,0.5516856493935021,7.7,0.8440614052189356,6.66,0.36785492550218774,1.0
32,face,V02,V02,,,1332.0,81.0,3110.0,308.0,2298.0,350.0,2976.0,168.0,S33-CBS,6.62,0.48960163298918535,6.16,0.1283231197021877,7.0,0.515002812837791,3.3600000000000003,-1.1947393188698021,1.0
33,odor,17,,,17,3304.0,126.0,3358.0,337.0,1722.0,367.0,1777.0,367.0,S33-CBS,7.52,0.8255588376935669,6.74,0.38410464805735683,7.34,0.674831271994347,7.34,0.6898440425242948,1.0
34,music,M16,,M16,,3293.0,-100.0,,,3562.0,334.0,1959.0,350.0,S33-CBS,3.0,-0.8616929014884382,,,6.680000000000001,0.3645760277492679,7.0,0.5288494840132413,1.0
35,odor,14,,,14,878.0,112.0,2332.0,333.0,1931.0,423.0,3662.0,418.0,S33-CBS,7.24,0.7210388184522037,6.66,0.34882443724974727,8.459999999999999,1.201325019804178,8.36,1.1728277180574553,1.0
36,face,V06,V06,,,1086.0,-113.0,1735.0,391.0,1434.0,396.0,3051.0,382.0,S33-CBS,2.74,-0.9587472050697039,7.82,0.8603874939600855,7.92,0.9474798199672952,7.640000000000001,0.8318980647399302,1.0
37,music,M17,,M17,,3862.0,161.0,1554.0,345.0,3126.0,167.0,2888.0,161.0,S33-CBS,8.219999999999999,1.086858885796975,6.8999999999999995,0.45466506967257586,3.3400000000000003,-1.2055035416121926,3.22,-1.2610311959037654,1.0
38,odor,12,,,12,797.0,-156.0,2254.0,112.0,1965.0,338.0,2250.0,342.0,S33-CBS,1.88,-1.2797729784538907,2.24,-1.6004072098706792,6.760000000000001,0.4021827240213987,6.840000000000001,0.453087338831569,1.0
39,face,V15,V15,,,2033.0,121.0,2201.0,346.0,2539.0,340.0,2173.0,109.0,S33-CBS,7.42,0.7882302593930801,6.92,0.46348512237447825,6.800000000000001,0.4209860721574641,2.18,-1.753485139584635,1.0
40,odor,16,,,16,800.0,112.0,1817.0,310.0,2405.0,340.0,1493.0,338.0,S33-CBS,7.24,0.7210388184522037,6.2,0.14596322510599247,6.800000000000001,0.4209860721574641,6.760000000000001,0.41520626624073287,1.0
41,music,M05,,M05,,2593.0,-130.0,1705.0,133.0,1601.0,150.0,2520.0,324.0,S33-CBS,2.4,-1.0856643712913592,2.66,-1.4151861031307291,3.0,-1.3653320007687486,6.48,0.2826225121728065,1.0
42,face,V05,V05,,,,,3142.0,128.0,3180.0,271.0,2954.0,75.0,S33-CBS,,,2.56,-1.4592863666402411,5.42,-0.2277294385367921,1.5,-2.075474256606742,1.0
43,odor,3,,,3,,,1856.0,124.0,1481.0,125.0,1962.0,301.0,S33-CBS,,,2.48,-1.4945665774478507,2.5,-1.600373852469566,6.02,0.06480634477549878,1.0
44,face,V16,V16,,,,,3376.0,120.0,1737.0,81.0,3052.0,81.0,S33-CBS,,,2.4,-1.5298467882554603,1.62,-2.014047511463005,1.62,-2.018652647720488,1.0
45,music,M12,,M12,,1799.0,140.0,1129.0,408.0,1636.0,409.0,2348.0,321.0,S33-CBS,7.800000000000001,0.9300788569349301,8.16,1.010328389892426,8.18,1.0697015828517202,6.42,0.2542117077296794,1.0
46,odor,2,,,2,1696.0,140.0,2386.0,355.0,2342.0,312.0,2393.0,328.0,S33-CBS,7.800000000000001,0.9300788569349301,7.1,0.5428655966915997,6.24,0.15773919825254853,6.5600000000000005,0.3205035847636426,1.0
47,music,M13,,M13,,1153.0,78.0,1579.0,335.0,1595.0,312.0,,,S33-CBS,6.5600000000000005,0.46720448600889325,6.7,0.36646454265355205,6.24,0.15773919825254853,,,1.0
48,face,V10,V10,,,2166.0,68.0,3981.0,308.0,1917.0,298.0,2025.0,295.0,S33-CBS,6.36,0.3925473294079196,6.16,0.1283231197021877,5.96,0.02611576130009077,5.8999999999999995,0.007984735889244605,1.0
49,odor,18,,,18,3860.0,63.0,1971.0,395.0,1509.0,362.0,960.0,378.0,S33-CBS,6.26,0.35521875110743273,7.9,0.895667704767695,7.24,0.6278229016541834,7.5600000000000005,0.794016992149094,1.0
50,face,V03,V03,,,,,915.0,108.0,1392.0,104.0,3483.0,385.0,S33-CBS,,,2.16,-1.6356874206782888,2.08,-1.7978090078982527,7.7,0.8603088691830573,1.0
51,odor,15,,,15,1178.0,135.0,1522.0,348.0,1006.0,336.0,1568.0,342.0,S33-CBS,7.7,0.8927502786344432,6.959999999999999,0.48112522777828304,6.720000000000001,0.38337937588533333,6.840000000000001,0.453087338831569,1.0
52,face,V08,V08,,,2117.0,96.0,1490.0,312.0,3121.0,169.0,2709.0,128.0,S33-CBS,6.92,0.6015873678906459,6.24,0.16360333050979725,3.3800000000000003,-1.1867001934761272,2.56,-1.5735500447781634,1.0
53,odor,10,,,10,765.0,-243.0,2404.0,476.0,2279.0,493.0,2126.0,484.0,S33-CBS,0.14,-1.9292902408823618,9.52,1.610091973621788,9.86,1.859442204566467,9.68,1.7978654158062513,1.0
0,music,M18,,M18,,2615.0,230.0,2747.0,330.0,2500.0,2.0,2940.0,90.0,S01-BSC,9.6,1.9789899444293033,6.6000000000000005,0.8835424588016508,0.04,-0.5598843171055451,1.7999999999999998,-1.3360726482037304,1.2
1,face,V17,V17,,,3632.0,60.0,2588.0,18.0,2715.0,0.0,3181.0,305.0,S01-BSC,6.2,0.583131215815868,0.36,-1.1766174796286426,0.0,-0.5732539358514761,6.1,0.25395845636875086,1.2
2,odor,4,,,4,4235.0,-136.0,4325.0,284.0,2886.0,2.0,4082.0,112.0,S01-BSC,2.2800000000000002,-1.0262117889384457,5.68,0.5798009294176973,0.04,-0.5598843171055451,2.24,-1.1733717909916626,1.2
3,face,V16,V16,,,1879.0,122.0,3994.0,81.0,2947.0,2.0,2645.0,133.0,S01-BSC,7.4399999999999995,1.0922091050748857,1.62,-0.760623645907141,0.04,-0.5598843171055451,2.66,-1.0180664272892341,1.2
4,music,M01,,M01,,4222.0,178.0,2835.0,446.0,2948.0,7.0,1924.0,325.0,S01-BSC,8.56,1.5520213921475468,8.92,1.6494993589872726,0.14,-0.5264602702407176,6.5,0.4018683265615398,1.2
5,music,M04,,M04,,4763.0,-32.0,3781.0,89.0,1823.0,2.0,2250.0,410.0,S01-BSC,4.36,-0.17227468437493232,1.7799999999999998,-0.7077990321012361,0.04,-0.5598843171055451,8.2,1.0304852748808928,1.2
6,odor,2,,,2,3220.0,60.0,2753.0,84.0,3366.0,311.0,3496.0,71.0,S01-BSC,6.2,0.583131215815868,1.6800000000000002,-0.7408144157299267,6.22,1.5057217791407969,1.42,-1.47658702488688,1.2
7,odor,3,,,3,2025.0,-225.0,4248.0,282.0,2177.0,8.0,2408.0,370.0,S01-BSC,0.5,-1.7569848880360677,5.64,0.5665947759662211,0.16,-0.5197754608677521,7.4,0.7346655344953149,1.2
8,face,V03,V03,,,1660.0,105.0,2741.0,63.0,1626.0,5.0,4660.0,203.0,S01-BSC,7.1,0.9526232322135421,1.26,-0.8794790269704271,0.1,-0.5398298889866486,4.0600000000000005,-0.5003818816144728,1.2
9,face,V15,V15,,,1046.0,42.0,2810.0,123.0,1910.0,10.0,3559.0,199.0,S01-BSC,5.84,0.43533440925679834,2.46,-0.48329442342614,0.2,-0.506405842121821,3.9800000000000004,-0.5299638556530306,1.2
10,music,M07,,M07,,2119.0,29.0,2997.0,151.0,3084.0,8.0,3097.0,11.0,S01-BSC,5.58,0.3285922711863592,3.02,-0.29840827510547263,0.16,-0.5197754608677521,0.21999999999999997,-1.9203166354652468,1.2
11,odor,6,,,6,4121.0,108.0,3528.0,318.0,2024.0,422.0,2961.0,137.0,S01-BSC,7.16,0.9772560333067204,6.36,0.8043055380927934,8.44,2.2477356195399683,2.74,-0.9884844532506764,1.2
12,face,V08,V08,,,1754.0,73.0,1436.0,161.0,1773.0,10.0,2606.0,311.0,S01-BSC,6.46,0.6898733538863072,3.22,-0.23237750784809144,0.2,-0.506405842121821,6.22,0.29833141742658753,1.2
13,odor,13,,,13,2760.0,-246.0,3208.0,489.0,2084.0,3.0,2594.0,376.0,S01-BSC,0.08,-1.9294144956883155,9.78,1.9334316581940119,0.06,-0.5531995077325796,7.52,0.7790384955531516,1.2
14,odor,16,,,16,3787.0,-235.0,2398.0,482.0,2202.0,402.0,4271.0,358.0,S01-BSC,0.3,-1.8390942250133286,9.64,1.887210121113845,8.040000000000001,2.114039432080658,7.16,0.6459196123796416,1.2
15,face,V14,V14,,,3568.0,138.0,2222.0,92.0,1945.0,4.0,4463.0,314.0,S01-BSC,7.76,1.223584044238503,1.8399999999999999,-0.6879898019240217,0.08,-0.5465146983596141,6.28,0.3205178979555059,1.2
16,odor,12,,,12,4628.0,-3.0,1763.0,284.0,3503.0,360.0,1667.0,443.0,S01-BSC,4.9399999999999995,0.0658423928591243,5.68,0.5798009294176973,7.199999999999999,1.8332774384161066,8.86,1.2745365606989947,1.2
17,music,M15,,M15,,3873.0,-32.0,2870.0,10.0,1742.0,17.0,2588.0,43.0,S01-BSC,4.36,-0.17227468437493232,0.2,-1.2294420934345476,0.34,-0.4596121765110625,0.8599999999999999,-1.6836608431567843,1.2
18,music,M02,,M02,,1801.0,77.0,2138.0,227.0,,,4092.0,363.0,S01-BSC,6.54,0.7227170886772115,4.54,0.20342555605062446,,,7.26,0.6828970799278389,1.2
19,face,V09,V09,,,917.0,-130.0,2693.0,56.0,2548.0,64.0,2222.0,368.0,S01-BSC,2.4,-0.9769461867520891,1.12,-0.925700564050594,1.28,-0.1454261359816836,7.359999999999999,0.7198745474760361,1.2
20,face,V18,V18,,,1292.0,235.0,1683.0,374.0,2114.0,3.0,1133.0,192.0,S01-BSC,9.7,2.0200446129179337,7.48,1.174077834734128,0.06,-0.5531995077325796,3.84,-0.5817323102205068,1.2
21,music,M05,,M05,,2146.0,-87.0,1813.0,119.0,1955.0,2.0,2194.0,305.0,S01-BSC,3.2600000000000002,-0.6238760377498672,2.38,-0.5097067303290924,0.04,-0.5598843171055451,6.1,0.25395845636875086,1.2
22,music,M12,,M12,,4487.0,-28.0,1871.0,473.0,3282.0,33.0,2837.0,374.0,S01-BSC,4.44,-0.13943094958402796,9.459999999999999,1.827782430582202,0.66,-0.35265522654361436,7.48,0.7642475085338728,1.2
